effects,7
former,9
neutralised,1
persisted,12
reputed,8
success,11
cured,18
sonti,2
dry,18
ginger,7
48,2
pippalu,1
ipecac,1
herbal,1
venture,5
bhaktis,1
taste,11
vegetables,24
spices,2
proper,54
proportions,4
tasty,8
casually,14
hinted,2
cutting,10
hours,17
complaints,2
repeatedly,7
continue,33
sending,26
cooks,2
forgot,13
items,7
beckon,1
commence,3
chin,1
leaf,52
wondering,36
whispers,3
formal,3
signal,2
49,2
commenced,6
raw,2
groundnuts,5
highly,14
seasoned,1
puddings,1
beaten,8
handed,33
kuchela,2
28,37
brahmasthram,7
weapon,7
cycle,3
omkar,6
merge,19
wherefrom,10
certain,33
existent,30
merges,14
ceases,15
exist,105
movements,7
rest,79
bowing,7
silenced,2
stock,11
sannyasi,16
boasted,1
religious,17
meaningless,3
arguments,13
argue,7
suitable,24
arguing,7
developed,10
verses,173
divya,3
asthram,3
nayana,79
muni,45
kapali,6
fold,5
promise,4
brandish,1
fired,3
calling,20
using,12
humbled,1
29,41
replying,8
sloka,59
hamsa,3
gita,152
attributes,17
soul,65
balarama,5
reddy,7
translation,78
aataveladi,1
versification,2
import,5
correctly,7
suggested,38
theta,7
aata,2
intrigued,2
smooth,2
flowing,17
deeper,1
unqualified,1
writers,5
pandits,21
reproach,5
erudition,2
incomplete,2
grammar,4
defective,3
padyam,11
52,3
regarding,22
correctness,5
particular,37
copy,84
original,47
cut,39
neatly,2
scissors,1
bag,8
prostrating,21
mention,23
surprised,34
instances,7
insisted,17
school,36
ashamed,10
chided,2
teasing,2
simultaneously,9
correct,42
laughingly,7
distinct,7
understanding,11
played,12
hereunder,5
&\t,1
qxs,1
et~,1
d+,1
t+u,1
sexettq,1
$&te&,1
>\jt>\<=,1
53,2
hi+q,1
d<t&t,1
qte,1
>q&t,1
>t&qt,1
et~set<ettq,1
>t&eh,1
vagaries,3
due,61
reduce,4
introspects,1
enquires,10
six,43
abusing,6
listened,9
response,2
spite,15
repeated,16
varied,2
abused,4
unnecessarily,2
restrain,5
abuse,7
54,2
indeed,26
enemy,5
hate,1
unguarded,3
abuses,1
waking,76
crying,2
counter,4
friends,27
deceived,3
june,28
1924,2
thieves,3
belaboured,1
beat,16
thigh,5
thrashing,1
fellows,2
accept,27
theirs,4
teaches,12
practical,7
instance,45
goddess,31
shrine,21
navarathri,1
decoration,4
55,3
nine,21
puranic,1
separation,6
idol,16
suitably,12
ornamentation,2
intended,20
penance,19
depicted,2
stylish,1
pose,11
wearing,16
silk,16
saree,3
gold,31
jewels,2
flower,24
connected,16
denial,1
mortification,2
both,118
fun,15
expiate,1
sin,11
lonely,4
weak,12
depict,1
dressed,7
maharani,11
diamonds,1
emeralds,2
ornaments,9
32,1
avvaiyars,3
leela,17
56,2
printers,4
nor,55
wretched,3
jiva,43
difficult,46
belief,12
effort,88
inevitable,1
disturbance,4
enjoyed,15
wear,19
midsummer,1
circumstances,23
suit,11
remove,26
existing,8
clothing,3
distress,5
continuous,13
perspiration,2
carry,30
moments,3
respite,1
57,2
disciple,58
learning,13
novel,1
context,4
smilingly,16
chitra,1
somasundaraswami,2
sang,85
venba,21
avvaiyar,4
lying,16
rolling,1
33,4
astral,3
paths,25
higher,18
worlds,23
article,83
planets,3
specially,24
transmitted,1
radio,16
tiruchirapalli,2
tune,6
mysore,4
tiruvannamalai,37
shanti,24
58,2
similarly,40
vaikunta,14
kailasa,18
indraloka,3
chandraloka,2
couch,42
disciples,52
less,22
sees,52
method,44
securing,4
realises,22
arise,29
february,35
air,18
supplication,1
whereby,2
59,2
illiterate,5
stretching,5
mirror,16
shows,14
washing,8
clean,19
dirt,2
realising,19
easily,20
defects,3
encouraged,4
learn,17
palaniswamy,9
vedantic,11
literature,4
mistakes,10
elderly,11
tenacity,1
therein,19
experienced,28
text,12
twenty,25
finish,10
sivaprakasam,7
biography,28
referred,41
outset,2
knowing,65
brahman,118
oneself,33
epitome,1
reads,7
finds,20
helps,11
disheartened,1
facts,12
explained,86
elder,11
mr,273
manne,1
venkataramayya,5
sick,7
listening,22
affect,18
worrying,7
secondary,2
primary,2
viswanatha,19
brahmachari,15
prose,14
trisulapura,5
mahatmyam,19
translating,10
ill,20
unduly,3
correcting,5
printing,7
recovered,8
unwilling,7
lie,20
indisposition,1
62,3
bother,26
services,8
alternative,9
working,28
nights,10
aid,15
lamp,10
ailment,13
interfere,6
5th,11
kowpinavantah,1
connection,63
forty,36
1906,3
malayalam,34
material,17
flimsy,1
worn,9
torn,13
palaniswami,27
colours,12
cover,27
roll,2
63,2
guard,8
drying,4
governor,11
mischievously,1
stretched,15
gradually,27
holes,7
lest,5
sesha,8
hid,7
hole,10
trunk,4
precincts,4
searching,15
blaming,1
neglect,4
profuse,4
apologies,3
shame,6
bundles,4
towels,3
kowpinam,4
piece,38
strip,2
privities,2
privacy,1
maintained,9
needle,2
mend,2
thorn,9
mended,5
putting,23
64,2
muruganar,70
purport,18
venkata,3
wore,5
newcomer,2
attains,15
attaining,20
sangham,1
society,4
taught,36
effect,28
kaya,3
kalpa,3
vratas,2
rejuvenation,4
strong,20
imperishable,9
length,15
course,83
65,3
talked,8
vairagya,15
absence,16
passions,9
care,47
attainment,5
identified,7
increases,2
decreasing,1
illusion,42
chiranjeevis,3
immortal,3
yadavalli,1
crore,6
suns,12
granted,7
equal,16
determined,3
eye,48
moons,1
aswathama,1
vibheeshana,1
eternally,5
chiranjeevi,6
destroyed,22
66,2
birth,55
forever,2
pertain,2
elements,16
kalpas,2
ages,1
houses,26
attribute,4
permanency,1
bodies,21
library,26
opening,20
sati,4
devi,16
daksha,1
insulted,1
yajna,1
himavantha,6
menaka,3
achieve,19
u,34
ma,5
pages,19
following,103
67,2
dissuade,6
dissuasion,1
tapovana,1
hermitage,2
dakshinamurthy,35
skilfully,1
conquered,3
concentrate,41
exposed,4
ravages,1
equally,13
skilful,1
relationship,6
spoken,10
occupying,4
sake,18
influence,14
ingithagna,1
skilled,1
madhurvachani,1
detail,18
dakshayani,1
kama,1
brahmins,29
garb,6
caste,18
law,37
whomsoever,1
pleaded,9
ignorance,21
enlighten,2
68,2
whereupon,10
fell,42
turmoil,2
saved,15
third,49
approbation,1
arunagireeswara,1
obtained,29
ardhanareeswara,4
11th,11
april,40
asthi,5
bhathi,5
priyam,10
parsi,4
english,96
anandam,8
chit,32
sets,3
devoid,6
meditated,4
atheetha,3
superior,7
meditate,24
doesnt,10
69,2
imply,2
dwaita,1
dualism,1
implies,1
meditates,6
nameless,4
formless,6
everywhere,38
names,31
15th,12
pradakshina*,1
mornings,4
evenings,8
thrice,6
*,77
reverential,4
circumambulated,1
nagamma,92
advise,9
newcomers,2
sankara,37
pirmint,1
a{fa>,1
shai,1
mhere,1
kqstiol,1
pe=ismn,1
#it,2
xyan<,1
di,2
universes,2
revolving,8
unmoving,1
centre,28
author,18
ribhu,26
fullness,8
kutastha,1
akhila,1
rupa,6
immovable,3
entire,17
71,3
namaskar,8
merging,11
act,35
sthithi,3
prostrate,13
advaita,30
attitude,21
overdone,1
disposition,1
drishti,15
handful,9
bird,11
quantity,10
elephant,27
pleasures,9
chests,3
weep,11
loudly,7
agreed,35
wage,2
beating,16
weeping,9
wages,4
dies,16
bothers,2
professional,1
vocation,1
deceaseds,1
kith,1
kin,1
methodically,1
shedding,3
onion,1
juice,11
schedule,1
wishes,10
keeps,10
whoever,10
puts,16
asks,22
sufficiently,11
regret,5
questioned,14
familiarly,2
disillusioned,1
communication,4
initiatory,4
mantra,35
formula,4
stone,45
image,34
abhayam,1
sarva,5
bhuthebhyaha,1
deputed,4
gather,21
mangoes,10
steps,26
sticks,14
knock,2
climbing,9
plucking,6
mango,22
heaps,4
sound,27
cruel,5
harsh,4
roots,4
thunder,1
reverberated,1
tremble,1
bamboos,1
aloft,3
personification,5
violently,3
karunapoorna,1
sudhabdhi,1
heap,5
beatings,2
showered,6
installed,12
seshadri,6
lakh,3
informing,7
fifty,19
summer,19
wandered,5
ventilate,1
grievances,1
pinch,3
painful,6
pale,2
earlier,46
pinching,3
pained,4
rob,1
devikalottara,1
stotra,24
jnanachara,1
vicharapadalam,1
n,56
mulaetpatn<,1
kyart,1
pcded<,1
ivvjryet,1
utpifa<,1
kvirt,1
pu,5
pan<,1
c,47
inkntnm,1
pulled,5
pinched,1
harmed,1
plucked,5
muslim,6
allah,9
destructible,1
dispose,3
perceive,7
omkara,7
swarupam,6
sakti,25
jesus,1
recalling,2
somebodys,1
dissolved,12
samadhanam,2
laya,12
experience,80
76,5
absorption,10
supreme,33
black,16
tied,30
built,42
calves,7
breathe,1
constructed,22
watched,4
melt,3
pity,30
favoured,2
benign,3
benevolent,8
77,2
suffered,3
cases,9
agonies,1
peacefully,4
paratpara,4
rupam,8
andhras,5
pilgrimage,36
worshipping,19
temples,13
dancing,5
glow,2
beaming,2
78,3
enthusiastically,3
figure,11
ethics,1
social,5
barking,1
pacify,1
exercise,4
authority,17
likewise,18
bark,1
anantanarayana,5
ramabai,1
monkeys,55
hurriedly,9
79,2
petty,1
theft,2
looting,1
vehicle,4
brothers,17
swarna,2
vidya,20
adi,13
annamalai,25
durgamba,1
obtaining,12
twelve,10
hot,27
engaged,16
bullock,5
cart,34
pull,7
80,2
walked,24
appropriates,1
acts,28
thatha,13
grandfather,15
aware,30
affectionately,2
invite,4
jail,17
inviting,4
native,21
81,2
caught,18
tie,9
firmly,10
throw,25
frolicking,1
thathayya,3
mountains,4
problems,5
japa,81
tapa,3
devout,1
brahmin,68
rosary,1
rudrakshas,1
practising,12
panchakshari,5
tarakam,1
absolve,1
alcoholic,2
liquor,1
pointedly,3
commit,8
adultery,1
drinks,4
sins,14
wiped,3
mentioned,83
committed,10
arising,3
habits,8
virtuous,8
extinguish,1
papam,1
sinful,4
wipe,6
affects,4
vanish,5
owing,11
force,41
prarabdha,34
categories,6
ichha,3
anichha,4
parechha,3
personally,9
desired,16
results,21
papa,2
standard,2
views,8
prarabdhas,2
unnathi,5
nalupadhi,7
future,47
wives,3
unwidowed,1
karmas,13
karta,8
supplement,16
9th,8
spent,13
conversing,5
laughter,7
movement,13
indriyas,9
limbs,7
stops,6
cross,14
legged,6
begin,33
doubting,2
originally,21
gurumurtham,11
partaking,1
normal,14
activities,39
anxiety,13
impression,8
spoiled,5
obliged,4
84,2
saintliness,1
automatically,15
delusion,20
july,29
50,5
sarvam,4
rhyme,1
patiently,8
indicating,7
displeasure,4
endless,7
practises,4
wasted,3
85,2
limitless,6
appetite,5
wasting,4
allied,1
outwardly,4
51,1
madhavaswami,3
86,2
shocked,1
acharyaswami,3
fate,9
independent,11
fulfilled,11
kumbakonam,15
math,6
dvipada,2
script,29
notebook,67
samskara,1
ayyaswami,8
shadow,12
meek,2
kunjuswami,35
supervise,3
madhavas,1
burial,8
ceremonies,12
madhavaswamy,4
sudden,7
diarrhoea,1
87,2
soda,3
regained,3
corpse,4
deteriorate,1
forward,14
carried,15
load,9
longs,1
owner,4
feels,24
greatly,24
discrimination,2
eagerly,14
exit,2
burdensome,1
kayakalpa,2
processes,3
undertaken,2
temporary,8
malayalee,2
palghat,2
88,2
visit,60
thereafter,32
anoraneeyam,3
mahatomaheeyam,2
atom,9
atoms,1
giant,2
giants,1
ramamurthi,4
annam,3
pervasive,1
images,15
89,2
science,6
bombs,1
divorced,1
atheist,1
exists,70
resolve,7
separate,27
sruti,2
smaller,6
smallest,2
biggest,1
difference,59
infinite,6
forces,4
cause,34
makes,22
dreams,22
delusions,2
north,13
indian,11
90,2
werent,3
asleep,21
awake,23
wake,35
subbaramayya,21
asparsa,1
tangible,3
chhaya,1
examine,5
devil,3
dream,192
inspiration,3
mans,17
limits,7
subtle,23
mahapurushas,3
aurobindos,13
extended,9
furlongs,3
91,2
miles,9
buddha,11
extent,18
examining,4
silly,6
trifles,2
6th,7
myrobalams,7
myrobalam,1
bowels,1
bazaar,5
meantime,12
92,2
ahead,8
laden,1
bags,6
picked,12
viss,3
recollect,3
ladle,9
ladles,3
utensils,2
articles,36
grapes,12
exhausted,9
shop,6
hurry,8
gambhiram,8
seshayya,5
packet,2
contained,28
run,19
93,2
empty,11
shops,5
shopkeeper,2
packed,5
comparing,5
coincided,1
common,16
specifically,1
blemish,1
guri,2
concentration,16
preceptor,3
ramiah,10
sai,7
baba,12
secure,13
lifeless,4
developing,3
requires,8
perfection,3
portrait,10
constant,8
ancients,16
initiation,23
ostentation,3
waste,17
barren,1
sure,17
progress,10
status,4
nodding,4
10th,14
siddhas*,1
siddhi,8
succeeded,4
annoyance,2
nose,9
siddhis,18
clamour,1
manu,9
subedar,6
member,1
legislative,2
assembly,7
translator,3
commentary,35
bhagavad,28
jnaneswara,3
writings,21
vijayam,18
vithoba,8
discussion,17
sadhaka,15
semi,2
supposed,12
purity,4
holiness,2
characterised,1
supernatural,9
faculties,2
jnaneswari,4
named,17
extract,3
nalupadhi*,1
bears,5
wakes,9
maya,40
deluded,7
composed,110
title,18
ulladu,3
narpadu,3
differently,4
versions,5
saddarshanam,1
revealed,4
karthuragnaya,3
prapyathe,3
phalam,5
ordained,4
creator,6
gifting,1
hoping,10
informed,17
individuals,2
disinclined,2
considering,3
saguna,2
nirguna,1
attributeless,2
phala,1
agent,4
labour,6
jadam,4
inert,13
98,2
sandals,14
vikramarka,4
loka,3
boon,6
proclaim,2
create,17
rub,6
afresh,2
overwriting,1
preordained,2
anew,2
penances,2
boons,6
secret,16
brahmastram,3
tenth,12
exhortation,2
nanda,1
performance,16
sacrifice,11
universal,11
pandal,18
convenient,7
khus,10
thatties,7
99,2
facing,16
south,31
summit,16
stroll,13
raised,18
cloudy,2
bright,10
sunshine,2
heat,11
bare,3
vaikuntavas,3
lowered,3
recitation,7
doings,4
touches,3
prestige,1
swamis,11
chaps,2
swamyhood,1
upheld,2
singling,1
insists,1
100,5
mixed,21
smoke,5
agarbathis,3
incense,16
spread,39
breeze,6
blown,2
fan,28
evenly,1
13th,10
yathechha,1
vaisya,4
hair,25
matted,10
charitable,1
holders,1
pandharpur,3
plenty,7
sort,45
beggar,5
bairagi,3
woeful,1
sought,7
prevail,1
mothers,30
corner,19
fifteen,15
rajagopala,27
noticing,24
101,2
requesting,4
prasadam,24
conduct,14
workings,1
duty,16
adjust,3
intentions,3
precept,3
60,1
travelled,4
t,124
k,98
doraiswamy,13
jubilee,83
celebrations,30
drawn,8
consultation,4
prominent,5
reverentially,3
proposed,10
lasting,2
court,12
judges,1
eminent,7
speakers,3
musiri,4
subramania,8
iyers,11
budalur,2
krishnamurthy,4
sastrys,2
102,2
crowded,5
deliver,5
lectures,9
array,1
languages,12
respectfully,12
submitted,6
omitted,5
boldly,3
privileged,4
61,2
unknown,15
czechoslovakia,3
gist,29
103,2
viewpoint,4
seek,23
celebrate,11
birthday,15
endeavour,4
submerge,2
dust,9
dwelling,4
expressing,10
contents,10
s,187
radhakrishnan,6
print,7
prefer,4
d,39
unexpectedly,10
awaiting,8
especially,10
peculiarity,1
104,2
ekam,1
aksharam,5
gujaratis,4
bombay,35
purchased,8
banking,2
request,61
om,19
declined,17
slight,9
alterations,7
km,1
r<,1
id,2
inr<trm,1
aste,1
svy<,1
iloyte,1
kwm,1
105,2
pantu,1
lakshminarayana,1
pandit,24
maharajahs,2
college,11
vizianagaram,4
praising,8
extempore,8
appealed,6
commemorate,2
event,14
akshara,12
ekamaksharam,1
dwipada,4
somewhat,4
ramanamam,1
wide,5
surpassing,1
ramanas,2
106,2
19th,13
contentment,1
bind,4
copies,23
proofs,8
chatvarimsat,3
press,18
outer,17
buy,10
bookstall,1
earning,4
salary,1
business,12
lakhs,3
independence,6
thirsty,1
exercising,1
shut,9
administer,2
rebuke,3
enslaved,1
ordering,1
depreciates,1
107,2
curry,4
chutney,7
limited,21
mix,13
paste,24
pour,5
gruel,24
glassful,3
salt,25
dhal,11
payasam,11
swallowed,4
diet,14
satvic,3
healthy,6
stimulates,1
rajas,11
passion,1
granthas,1
grantha,1
chillies,16
rules,15
regulations,5
tastes,1
undergo,10
trials,2
tribulations,2
108,5
giripradakshina,8
moonlight,6
quickly,5
vinayaka,2
teach,16
lesson,7
fancied,1
mount,11
confidence,8
win,5
race,4
riding,2
favourite,6
fast,20
assure,2
belly,4
vahanam,1
mouse,1
109,2
competing,1
claimed,4
reward,4
winner,1
point,37
winning,1
vanity,1
parents,34
pardoned,1
whirlwind,1
narakasura,2
dipavali,9
dates,5
numbers,7
printed,31
110,3
padyams,5
thereof,3
demon,14
naraka,3
hell,6
maharajah,1
hellish,1
destroying,2
nool,2
thirattu,2
spur,1
include,5
publication,8
vrittam,1
swp,1
swx,1
lm,3
swl,5
lunan,1
j,9
vp,1
lu\y,1
wq,1
u\,2
nojr,1
st,2
uu,5
collected,16
works,25
contains,13
translations,4
111,5
king,148
narayana,15
ascertains,1
destroys,3
narakachathurdasi,1
y,23
spx,2
px,1
wl,1
ulu,1
lhp,1
uv,4
vs,2
unjjr,1
vorp,1
yvk,1
r,118
false,17
destroy,8
shine,10
mud,11
pot,31
bringing,22
aluminium,1
vessel,28
brass,4
tiffin,1
carrier,1
vessels,13
accumulated,2
heeding,2
protests,3
yajnopaveetam,1
sacred,33
112,2
grandmother,2
cook,31
venkatarama,5
eaten,17
continued,77
enjoy,15
abusive,2
natured,1
venkataraman,14
grown,14
kasi,6
narrating,10
modulations,1
gestures,3
arpana,10
visitor,152
thiruvaimozhi,2
vaishnava,4
113,5
traditions,12
samasrayanam,3
vaishnavaites,5
sections,1
vadakalai,1
thenkalai,1
visitors,29
respective,8
lose,16
permitted,10
vaikuntam,5
heaven,19
duly,6
initiated,4
sayujyam,3
maha,15
released,12
accommodation,6
shoulder,3
declares,2
surrender,55
receive,18
recited,18
dakshina,3
donation,1
needed,20
lightly,5
merged,27
drag,2
surrendering,2
accomplish,3
114,2
struggling,4
unceasingly,2
advaitic,3
nammalwar,1
condemnation,2
aberrations,2
visishtadvaita,6
terms,17
commentators,4
twisted,1
interpreting,3
visishta,2
distinguished,4
sadasiva,8
salokyam,1
vicinity,1
sameepyam,1
sarupyam,1
115,2
submits,1
sadhanasakshatkaram,1
practicemanifestation,1
period,21
permanent,18
transitory,3
delusive,1
believing,1
upasana,3
manifestation,6
116,2
sakshath,2
manifest,8
karam,6
sakshatkaram,11
descend,4
creates,10
descends,3
disappears,21
strive,1
transient,3
obtain,13
multiply,1
mental,27
struggles,2
strivings,1
owners,2
exalted,7
plane,3
illusions,3
arises,43
117,2
recognize,3
grasp,7
statements,3
reconciled,2
sadhak,4
forgets,3
omnipresent,11
deludes,1
labours,2
unreal,52
external,28
inward,16
introspection,1
impress,2
118,2
nobody,23
notices,2
rests,2
wise,8
cinema,9
screen,62
pictures,42
troubled,11
shadows,9
europeans,3
introduction,14
car,21
american,12
119,2
unaccustomed,1
squatting,2
unmannerly,1
presently,4
disrespectful,4
applies,3
foreigners,1
folding,3
deemed,5
stiff,2
folds,5
stiffness,1
persons,28
manners,1
repentant,3
120,2
sundaramurthi,3
kailas,14
rajah,20
chera,7
whispered,2
ear,11
horse,9
ganesar,3
gotten,1
helped,16
rewarded,2
insult,2
maid,4
grandma,3
outstretched,4
121,2
whichever,7
turns,10
namadeva,14
vittal,10
jnanadeva,1
gorakumbhar,3
allegorical,5
pots,14
arent,7
potters,9
testing,3
rod,9
hitting,2
heads,16
resentment,6
procedure,3
kumbhar,2
forthwith,2
immature,7
conspired,2
humiliate,2
tested,5
mouths,4
122,2
intimate,3
ahankara,15
contented,4
jumpings,1
bumpings,1
older,11
forest,33
unkempt,1
linga,46
shuddering,1
trepidation,2
oho,27
nama,9
lift,9
agreeing,3
lifted,13
123,2
jnanodaya,1
dazed,1
visobakesar,1
jnaneswar,16
namadev,1
prabhu,3
vanished,10
concluded,5
arranging,6
papers,42
handing,6
rummaging,1
handwriting,10
124,2
scrutiny,1
narasimha,8
shetty,1
tiruchuli,21
grihapravesam,1
ceremony,25
sundara,11
mandiram,8
consented,4
copying,16
pearl,8
characters,6
retaining,3
sensing,4
kindly,15
shelf,8
humiliated,2
125,2
shouts,1
chance,9
misled,4
forgetting,6
throat,6
welled,5
quivering,4
lacking,1
holding,18
inwardly,6
tormenting,1
vied,1
grabbed,1
opportunity,18
arouse,2
v<jt,1
et\<+t\h,1
c<s+&,1
qsds|+&y,1
jt\st,1
qt,1
>sydqetd,1
#,1
>+#,1
vd,2
*sett,1
>s,1
q>th,1
setd,1
126,2
indestructible,2
handwritten,2
veil,4
vasana,9
washed,13
shout,4
voiceless,1
roga,1
bhishagvara,1
mundane,1
dimness,1
reduced,14
72,2
unnadhi,8
version,18
kummi,6
pattu,2
lilas,1
blessing,15
tapasvis,4
daruka,4
127,3
avatars,4
applying,3
folk,3
undeepara,1
seventy,3
remaining,25
undiyar,1
ramakrishna,19
style,17
slokas,57
choota,1
eclipse,3
1928,3
nalubadhi,5
muruganars,6
pressing,10
128,2
kili,1
metre,21
seesamalika,1
lakshmana,10
sarma,25
advice,15
sirsi,1
viswanathan,13
forwarded,1
edited,3
conform,1
nayanas,3
darshanam,1
anubandham,1
129,3
manuscript,12
73,1
important,38
neti,5
exact,9
mustnt,4
useful,19
130,2
submerged,8
gathering,4
throwing,4
inhering,2
foreign,8
tragedy,3
sadhanas,7
131,2
space,40
identical,5
74,1
festivities,11
actively,1
weaker,5
sex,3
observer,2
venturing,1
bearing,7
expound,2
date,10
saravadhikari,1
plans,10
evidence,5
hard,18
souvenir,17
concerned,22
132,2
satisfy,11
rummage,1
records,2
collect,3
earnest,5
deliberations,1
office,50
persuasion,3
erecting,3
thatched,14
weakness,2
disappeared,41
ladder,1
stitching,1
palm,12
cemented,4
watering,1
ramming,1
poles,2
sundry,4
hanuman,4
tail,4
tucked,3
viswarupa,1
inspired,4
types,7
essays,5
chinta,9
dikshitulu,7
gobbi,1
invitation,10
cards,4
stars,4
gokulashtami,4
araiyaninallur,1
133,2
monday,5
ashtami,1
muthukrishna,1
stepped,6
kshetram,1
navami,6
tuesday,7
1896,4
enable,13
continents,2
gregorian,1
calendar,1
providence,2
ramaswami,22
sambasiva,13
lasted,3
wednesday,2
nee,1
pada,10
kamala,3
sevayu,1
recitations,3
prayers,10
railway,11
katpadi,2
bus,6
lorry,1
chathurthi,3
fourth,43
lunar,3
134,2
vidyarthis,1
students,4
upbraiding,1
carelessness,2
beautifully,2
red,18
decorative,2
rani,11
baroda,11
sarees,6
jaree,1
silver,30
lacing,1
decorate,3
northern,14
parnasala,1
laced,2
brilliantly,2
decorating,6
conclude,1
belongings,8
135,2
khaddar,3
spinning,1
wheel,13
tricolour,1
flag,10
attractive,1
simplicity,2
symbol,5
national,2
splendour,5
jawaharlal,2
nehru,2
prime,3
minister,17
india,29
valmiki,2
vyasa,5
authors,3
establish,6
samsthapanarthaya,1
sambhavami,2
yuge,8
establishing,5
righteousness,5
footing,2
iv,10
lucky,7
avatara,2
jagadguru,1
kshetra,10
purifying,2
undivided,3
proclaims,2
secured,7
likely,5
greatness,29
136,2
pray,30
omniscient,2
incomprehensible,1
touching,15
satisfying,6
seekers,5
saving,3
75,2
summary,5
punyasthrees,1
bhajans,4
137,2
kanarese,1
urdu,3
intervals,4
concerts,1
sastry,12
inmates,9
distances,2
stotras,11
compare,3
impediments,1
recommendations,1
jaya,1
vijaya,1
pramathaganas,1
servants,13
obstructed,1
138,2
assembled,12
inch,4
volunteers,5
purna,6
kumbha,4
reciting,3
essay,5
prachar,2
sabha,4
loud,6
speaker,2
addresses,4
behalf,10
arya,9
vysya,3
samajam,2
muniswamy,1
chetty,3
chairman,7
meeting,19
kuppuswami,2
post,23
rajeswarananda,5
mahadevan,6
justice,4
chandrasekhara,1
chellam,4
omandur,2
reddiar,9
chief,15
iravatham,1
prayer,22
lectured,3
speeches,8
recording,3
concluding,2
remarks,19
information,12
bureau,4
representatives,1
prepare,23
film,22
lecture,15
thanksgiving,1
139,2
concert,2
subrahmania,2
proceedings,1
mahout,1
underground,3
resided,3
obeisance,5
sandesam,1
message,16
prayed,36
unaffected,12
gunas,12
pranava,6
invaluable,2
pierce,1
brilliant,4
tejas,3
bhaskara,1
spreads,1
sides,11
broadcast,4
140,2
brahmotsavam,4
corresponding,7
suddha,9
panchami,2
dhvajarohanam,1
hoisting,2
commencement,2
brahmotsava,1
lit,11
peak,9
7th,10
bustles,1
pilgrims,5
deepotsavam,1
lighting,6
nakshatra,2
star,11
facilitate,1
hall*,2
rain,18
tatties,3
shifted,13
raining,1
decrepit,1
babies,2
wet,5
141,2
across,49
door,34
throughout,9
stormy,1
timepiece,1
noisy,2
nap,3
voices,4
confusion,7
decreased,3
winds,3
dispersed,2
windows,11
rivulets,1
rapidly,3
gurgling,1
sheet,17
clock,17
exclaiming,1
duppatti,1
thick,4
spreading,6
scented,1
smell,5
perfume,1
sandalwood,2
heavenly,4
nandavana,1
island,2
sweta,2
dwipa,3
surround,1
142,2
enjoyment,6
vast,6
electric,11
swelled,1
crowding,4
rains,4
fined,1
chatting,1
ramaswamy,13
kuppuswamy,2
recite,7
thevaram,6
thiruvembavai,1
manikkavachakar,36
stanzas,63
143,2
annamalaiyan,1
sakhi,1
companion,5
glitter,2
crowns,1
dim,2
rising,9
dispel,1
bathe,19
swim,3
recital,4
ended,14
neither,29
manifested,8
abala,4
indescribable,6
aksharamanamalai,1
accorded,1
lords,16
144,2
atmakaravritti,7
atmic,3
brahmakaravritti,3
jnanis,43
vritti,25
duality,12
implied,2
akhandakaravritti,3
akhanda,3
145,2
river,33
samudrakara,4
width,2
questioners,2
brahmavid,3
brahmavidvara,1
brahmavidvareeya,2
brahmavidvarishta,3
parlance,4
atman,20
andavane,5
telegram,4
ramanatha,18
alias,3
expired,2
146,2
joined,18
staunch,1
lifelong,1
skeleton,2
ramanathan,2
alamu,1
anubhuti,2
pallavi,2
refrain,10
thiruchulinathanai,2
kandene,2
chidambaram,18
subramanya,7
spirits,5
elected,1
chosen,6
similarity,4
nataraja,19
147,2
points,9
elucidated,2
summarised,4
entitled,9
pranavanandaji,1
attempted,1
translate,19
literary,3
thiruchulinathan*,1
transfixed,1
protects,3
helpless,5
merciful,3
thiruchulinathan,2
ruling,4
unjustly,2
kayapuri,1
karanas,1
subjects,4
sword,9
ministers,11
daharalaya,1
thiruchuli,7
signify,1
srikara,1
148,2
1947,93
omkaramaksharam,1
omkaram,8
disparagingly,1
foolishness,1
decry,3
impatient,2
patience,6
akara,2
ukara,2
makaras,1
makara,2
149,2
youths,1
paramam,1
anecdotes,2
vasudeva,17
preliminary,4
enquiries,17
welfare,18
jayanthi,5
150,3
valley,3
lantern,1
railings,1
crept,4
bolted,2
barred,1
frighten,1
warrior,1
heroics,1
inside,58
uttarakumara,2
mahabharata,1
virata,1
arjuna,21
boasting,1
prowess,1
heel,2
faced,3
won,6
battle,4
loitered,1
ventured,3
brave,1
broad,6
daylight,2
terrible,2
shelter,12
pets,1
151,2
rush,3
kill,10
embraced,4
wept,6
narrated,19
vasu,5
tortoise,3
giddy,1
recorded,28
scenery,4
curtain,6
line,23
distinctly,3
gradual,3
process,10
advancing,1
slide,2
stereoscope,1
experiencing,9
fainting,1
overtook,1
leaned,5
safer,1
swimming,5
blood,15
circulation,4
skin,21
livid,1
blue,2
hue,2
darker,2
embrace,1
lament,3
shivering,4
clasp,1
lamentation,1
discolouration,1
stoppage,1
respiration,5
bachelor,2
gained,14
jumped,8
beforehand,8
chilliness,2
extremities,1
current,7
effulgence,4
continuing,7
sadness,2
leaning,5
shock,2
passing,18
revived,3
pore,1
colour,8
reappeared,2
wrong,33
accounts,7
currently,1
fit,14
purposely,8
warning,2
fits,1
aspect,8
sundaramurti,59
puranam,33
events,14
venerable,2
amsa,1
aalaala,2
emanated,1
reflection,10
somasekhara,1
crown,4
acquired,11
friendship,3
kerala,2
